video_id,publishing_date,view_count,title_on_youtube
Gd0QPYVYnQg,2019-09-20T18:58:04Z,85391,"3. Nuclear Mass and Stability, Nuclear Reactions and Notation, Introduction to Cross Section"
SgM2wxELF4U,2019-09-20T18:58:04Z,56628,"4. Binding Energy, the Semi-Empirical Liquid Drop Nuclear Model, and Mass Parabolas"
mJ54DfN95Zo,2019-09-20T18:58:04Z,29255,"5. Mass Parabolas Continued, Stability, and Half Life"
kZAFntUFx8I,2019-09-20T18:58:04Z,32676,6. The Q-Equation — The Most General Nuclear Reaction
nAtTW8ZW33s,2019-09-20T18:58:04Z,17023,7. Q-Equation Continued and Examples
YLp8RziRbpg,2019-09-20T18:58:04Z,31468,"8. Radioactive Decay — Modes, Energetics, and Trends"
es6f90JcJ2k,2019-09-20T18:58:04Z,52080,10. Radioactive Decay Continued
z_xyx-z6arc,2019-09-20T18:58:04Z,29505,11. Radioactivity and Series Radioactive Decays
jJSwWRaU9rA,2019-09-20T18:58:04Z,15328,"12. Numerical Examples of Activity, Half Life, and Series Decay"
ORbfdLUl0ik,2019-09-20T18:58:04Z,36464,13. Practical Radiation Counting Experiments
kjX4HCtlJBY,2019-09-20T18:58:04Z,29002,14. Photon Interactions with Matter I — Interaction Methods and Gamma Spectral Identification
qAVtgc3I6ig,2019-09-20T18:58:04Z,15876,"15. Photon Interaction with Matter II — More Details, Shielding Calculations"
qHPp458m1cs,2019-09-26T14:52:54Z,1144175,16. Nuclear Reactor Construction and Operation
kJu5qVfSphw,2019-09-20T18:58:04Z,23115,"17. Ion-Nuclear Interactions I — Scattering and Stopping Power Derivation, Ion Range"
rsDEuRpOHqs,2019-09-20T18:58:04Z,26090,"18. Ion-Nuclear Interactions II — Bremsstrahlung, X-Ray Spectra, Cross Sections"
b2VMwG1MTHg,2019-09-20T18:58:04Z,11435,19. Uses of Photon and Ion Nuclear Interactions — Characterization Techniques
RW2DPHAoXiQ,2019-09-20T18:58:04Z,294416,20. How Nuclear Energy Works
3yqpirzxudw,2019-09-20T18:58:04Z,36627,21. Neutron Transport
KhT9m9kFzv8,2019-09-20T18:58:04Z,20220,22. Simplifying Neutron Transport to Neutron Diffusion
RCSCg40NgD4,2019-09-20T18:58:04Z,19948,"23. Solving the Neutron Diffusion Equation, and Criticality Relations"
i3CzkU4Ft9U,2019-09-20T18:58:04Z,11291,"24. Transients, Feedback, and Time-Dependent Neutronics"
KWaGHCjsSAM,2019-09-20T18:58:04Z,7236,25. Review of All Nuclear Interactions and Problem Set 7 Help
Ijst4g5KFN0,2019-09-20T18:58:04Z,2451512,26. Chernobyl — How It Happened
CjZjVUWMEz0,2019-09-20T18:58:04Z,138804,27. Nuclear Materials — Radiation Damage and Effects in Matter
9uqKU5ZDwfM,2019-09-20T18:58:04Z,150231,28. Chernobyl Trip Report by Jake Hecla
UDAuMq-0mEo,2019-09-20T18:58:04Z,42436,29. Nuclear Materials Science Continued
Hz7ouec7dKo,2019-09-20T18:58:06Z,49780,"30. Radiation Dose, Dosimetry, and Background Radiation"
kzOFhSJFihI,2019-09-20T18:58:04Z,14260,"31. Frontiers in Nuclear Medicine, Where One Finds Ionizing Radiation (Background and Other Sources)"
HfRpkTG7Iow,2019-09-20T18:58:04Z,88211,"32. Chemical and Biological Effects of Radiation, Smelling Nuclear Bullshit"
yYto-sIfHjo,2019-09-20T18:58:04Z,56633,"33. Long-Term Biological Effects of Radiation, Statistics, Radiation Risk"
HSm76SpZl7o,2019-09-20T18:58:04Z,14683,34. Radiation Hormesis
G8LHGY3i01Q,2019-09-20T18:58:04Z,23181,35. Food Irradiation and Its Safety
GZ2gWYzCYeI,2012-07-24T19:05:18Z,34673,Lecture 1: Core - Nonconventional (Non-PWR/BWR) Reactors
uIMVYNzqZL0,2012-07-24T19:05:18Z,7953,Lecture 2: Process Heat - Major Challenges
1v4uOjgrru4,2012-07-24T19:05:18Z,11512,Lecture 3: Hydrogen and Biofuel Production; Design Process
u9bvzE5Qhjk,2012-07-24T19:05:18Z,354348,Lecture 4: Quality Function Deployment (QFD) and House of Quality
jXbEfIzdzH4,2012-07-24T19:05:18Z,5685,Lecture 7: Qualitative Optimization of CaC2/Acetylene Block Diagram
js34ZxECiCA,2012-07-24T19:05:18Z,2363,Lecture 8: Metals and Cheeses - Uncoventional Pairings
v_NcOpoHBsk,2011-03-04T18:08:02Z,21117,"Lec 1 | MIT 22.091 Nuclear Reactor Safety, Spring 2008"
hov6w7QFjBY,2011-03-07T16:39:30Z,8677,"Lec 2 | MIT 22.091 Nuclear Reactor Safety, Spring 2008"
SX7B76R8eaQ,2011-03-04T18:23:42Z,5083,"Lec 3 | MIT 22.091 Nuclear Reactor Safety, Spring 2008"
YQwDoQYAoK0,2011-03-04T18:15:49Z,3801,"Lec 10 | MIT 22.091 Nuclear Reactor Safety, Spring 2008"
s2F4FtF6U30,2011-03-04T18:18:15Z,1804,"Lec 13 | MIT 22.091 Nuclear Reactor Safety, Spring 2008"
8Ji3Gkjqo5M,2011-03-22T20:40:19Z,3258,"Lec 24 | MIT 22.091 Nuclear Reactor Safety, Spring 2008"
GzVEP1VkwvA,2008-03-07T22:40:44Z,57073,Lec 1 | MIT 24.209 Philosophy In Film and Other Media
AcrQzMc95ko,2008-03-07T22:46:13Z,8566,Lec 2 | MIT 24.209 Philosophy In Film and Other Media
qypsPGqNF6Q,2008-03-07T22:39:27Z,14477,Lec 3 | MIT 24.209 Philosophy In Film and Other Media
gLQYS3HS1MQ,2008-03-07T22:44:52Z,4175,Lec 4 | MIT 24.209 Philosophy In Film and Other Media
H17P1Fk308I,2008-03-07T23:14:14Z,36832,Lec 1 | MIT 24.213 Philosophy of Film
X86s94ylybQ,2008-03-07T22:59:01Z,8282,Lec 2 | MIT 24.213 Philosophy of Film
nBiUUQIeT0g,2008-03-07T23:03:34Z,4956,Lec 3 | MIT 24.213 Philosophy of Film
ma0d0o1K9Ng,2008-03-07T23:05:24Z,3104,Lec 4 | MIT 24.213 Philosophy of Film
4AL95TcwXQc,2008-04-28T21:44:08Z,63412,Session 1 | 24.261 Philosophy of Love in the Western World
VvQhR9o1RPw,2008-04-28T21:42:43Z,11916,Session 2 | 24.261 Philosophy of Love in the Western World
K6jxuRHGVCQ,2008-04-28T22:00:54Z,10015,Session 3 | 24.261 Philosophy of Love in the Western World
FF4LeK2D0co,2008-04-28T21:36:07Z,19665,Session 4 | 24.261 Philosophy of Love in the Western World
CxhgdRCiPvg,2008-04-29T15:33:58Z,7387,"Session 1 | MIT 24.262 Feeling and Imagination in Art, Science, and Technology, Spring 2004"
Ji9rC9nGAlQ,2008-04-29T15:40:10Z,1213,"Session 2 | MIT 24.262 Feeling and Imagination in Art, Science, and Technology, Spring 2004"
elYbxYJlKNc,2008-04-29T15:39:23Z,825,"Session 3 | MIT 24.262 Feeling and Imagination in Art, Science, and Technology, Spring 2004"
9USOlpRnJGc,2008-04-29T15:51:42Z,547,"Session 4 | MIT 24.262 Feeling and Imagination in Art, Science, and Technology, Spring 2004"
P7tCdhvhIKU,2011-09-19T18:23:02Z,7267,"Session 1 | MIT 24.264 Film as Visual and Literary Mythmaking, Fall 2005"
LJ58Pn44enk,2008-03-07T22:44:20Z,12527,"Session 2 | MIT 24.264 Film as Visual and Literary Mythmaking, Fall 2005"
mAhtll45Yz8,2018-12-07T20:16:04Z,15052,"1. Do ""Pidgins"" exist?  Do Creole languages come from Pidgins?"
3WrHSdaC9-A,2018-12-07T20:16:04Z,1314,2. How much variation in space and in time through the history of Haitian Creole?
T8IjB94ka2g,2018-12-07T20:16:03Z,1407,"3. On ""Kreyolofoni"": Why do we still use the label ""Creole"" to refer to ""Creole languages""?"
Qm6ykShr0Pg,2018-12-07T20:16:04Z,1841,4. Post-colonial discourses of power & identity; the making of socio-economic & cultural hierarchies
8fAGSwTwzxI,2018-12-07T20:16:03Z,938,"5. Language & discourses of power in the making of ""authentic"" identities in post-colonial soc..."
JDRa0SwOf2k,2018-12-07T20:16:04Z,1373,"6. Language, culture, identity and ""authenticity"" in post-colonial communities"
g0KqIIEjXiM,2018-12-07T20:16:04Z,535,7. Feedback to students who led class discussion
p8BXCDrYliY,2018-12-07T20:16:04Z,1410,"8. Against Creole Exceptionalism, Part 1: Creole languages are perfectly normal languages"
m6PnN-aEYbc,2018-12-07T20:16:04Z,998,"9. Against Creole Exceptionalism, Part 2: Creole formation is normal language change"
z_YXJLMpxoM,2018-12-07T20:16:04Z,733,10. Against Creole Exceptionalism (3): Creole formation is language acquisition plus social factors
OKAsxiE8ziY,2018-12-07T20:16:03Z,307,"11. ""Birth certificates"" of languages created via migration & population contact—Kreyòl, E..."
MT3LjjdODHA,2018-12-07T20:16:03Z,469,12. A brief & partial history of anti-Creole myths at the core of imperialism—linguistic & oth...
qU8Wi_KHH1E,2022-12-12T12:48:49Z,13212,Guest lecture (2022): Unmaking and remaking community (part 1)
A1vOpAxkuZ4,2022-12-12T12:48:51Z,5818,Guest lecture (2022): Unmaking and remaking community (part 2)
yqE5O1ef1wY,2018-05-16T20:42:27Z,55320,25. Neoliberalism and the End of History - Part 1: Introduction
3XF8HRxS-5g,2018-05-16T20:41:17Z,17660,25. Neoliberalism and the End of History - Part 2: Immigration
oIp0_rAEMIs,2018-05-16T20:41:17Z,19985,"25. Neoliberalism and the End of History - Part 3: Enlightenment, Neoliberalism and Racism"
UmbsTnQ39a4,2018-05-16T20:41:17Z,13573,25. Neoliberalism and the End of History - Part 4: Polarized Politics
pP7mt_Ie04Y,2018-05-16T20:41:17Z,9896,25. Neoliberalism and the End of History - Part 5: Neoliberalism to Populism
oEUo2faDJNA,2018-05-16T20:41:17Z,10085,"25. Neoliberalism and the End of History - Part 6: Populism & Big Data, Facebook Dark Posts"
-Cve_SI6LQs,2018-05-16T20:41:17Z,6839,25. Neoliberalism and the End of History - Part 7: Human Rights and Voting Rights
aSk7YbhON_0,2018-05-16T20:41:17Z,5980,25. Neoliberalism and the End of History - Part 8: What Can We Do?
apWRSZbJCyM,2018-05-16T20:41:18Z,6957,"26. Part 1: Student Presentation 'Language, Resistance and Liberation'"
f9YGQZVxJ9I,2018-05-16T20:41:17Z,2793,26. Part 2: Student Perspectives on the Course
pfDfriSjFbY,2015-12-10T20:42:44Z,56149,1. Introduction (CMS.611J Creating Video Games)
j8ZGpRo8jd4,2015-12-10T20:42:46Z,12737,"2. Project 1, Low Fidelity Prototyping"
2pfdTSZ-GUM,2015-12-10T20:42:44Z,30420,3. Game Engines
dE-QgdrtzHw,2015-12-10T20:42:43Z,4809,"4. Project 2, Digital Prototype with Project Management"
UxMpn92vGXs,2015-12-10T20:42:43Z,67562,5. Agile Software Development
nrfl6GAQy2s,2015-12-10T20:42:46Z,45344,6. Agile Project Management
xQANWfUYeNg,2015-12-10T20:42:42Z,3708,7. Testing and Guest Lecture with Genevieve Conley of Riot Games
MZSnYgdlV0A,2015-12-10T20:42:42Z,2237,"8. Project 2 Presentations, Project 3 (Digital Prototype II: User Interface)"
B1zWyyNoRq8,2015-12-10T20:42:45Z,3270,9. Guest Lecture with SWERY of Access Games
-SHXUwpVgXU,2015-12-10T20:42:44Z,7390,10. UI and Usability
J4pnlCBTJYc,2015-12-10T20:42:46Z,2966,11. Guest Lecture (EA) on Development and Best Practices
9is-GrNpNvA,2015-12-10T20:42:45Z,3916,"12. Project 3 Presentations, Project 4 Introduction (Small Game Project)"
zzKSn1Y80F4,2015-12-10T20:42:42Z,2728,"13. Serious Games, Simulation and Abstraction"
0teK9aXB0GI,2015-12-10T20:42:44Z,11772,14. Aesthetics
s8At7cnDelQ,2015-12-10T20:42:46Z,1496,15. Guest Lecture (Scot Osterweil of MIT Game Lab)
Av9sFr_NsBU,2015-12-10T20:42:41Z,4359,16. Team Dynamics
gQHbZlo4Exo,2015-12-10T20:42:43Z,1877,17. Working with Artists (Guest Lecture by Luigi Guatieri)
SSnV-2uWG9w,2015-12-10T20:42:45Z,7598,18. Fiction and Narrative in Video Games
Ey_eWZhG8vI,2015-12-10T20:42:47Z,1841,19. Working with Sound Designers (Guest Lecture by Richard Ludlow and Andy Forsberg)
5wHMEQkFzvE,2015-12-10T20:42:44Z,1317,20. Writing in Games (Guest Lecture by Heather Albano and Laura Baldwin)
Ya8wC2rNQK0,2015-12-10T20:42:45Z,1043,22. Cutting Features; Scope
SODYb6YPPLk,2015-12-10T20:42:43Z,913,23. Team Discussions
__knqdOcWTM,2015-12-10T20:42:43Z,2482,24. Running a Game Studio (Guest Lecture by Michael Carriere and Jenna Hoffstein)
zaabQDKK8WY,2015-12-10T20:42:45Z,1479,25. Getting Players to Your Game (Guest Lecture by Sean Baptiste)
ok4qM1OzlPA,2015-12-10T20:42:44Z,1361,26. Final Presentation Rehearsals
sKolTx6sxUo,2015-12-10T20:42:41Z,4188,27. Final Presentations
5AjzlkahiL0,2013-08-13T18:13:31Z,78251,Lesson 1: Part 1 - Language Instruction
K4LPH0VDpaY,2013-08-13T18:13:31Z,26307,Lesson 1: Part 2 - Cooking Instruction
pqFskmxJZCo,2013-08-13T18:15:12Z,9064,Lesson 2: Part 1 - Language Instruction
U_Dobe_zofU,2013-08-13T18:13:31Z,4293,Lesson 2: Part 2 - Ingredients
03CJMrAP4vc,2013-08-13T18:13:31Z,3717,Lesson 2: Part 3 - Cooking Instruction
1tBrJ7I-1Vc,2013-08-13T18:13:31Z,3536,Lesson 3: Part 1 - Opening Lecture
ctP2eqCROLc,2013-08-13T18:15:12Z,3277,Lesson 3: Part 2 - Ingredients and Vocab
nSin1QDLUDs,2013-08-13T18:15:12Z,2793,Lesson 3: Part 3 - Cooking Instruction
Khw54aZz3gg,2013-08-13T18:13:31Z,2698,Lesson 3: Part 4 - Closing Lecture
gmrh_WvmctY,2013-08-13T18:15:12Z,3749,Lesson 4: Part 1 - Language Instruction
4VacwRELszQ,2013-08-13T18:13:31Z,2388,Lesson 4: Part 2 - Ingredients and  Vocabulary
5PU-b1HFyDU,2013-08-13T18:13:31Z,2066,Lesson 4: Part 3 - Cooking Instruction
F07k0PSQ8xk,2013-08-13T18:13:31Z,1787,Lesson 5: Part 1 - Language Instruction
m3ye7Ycg9zA,2013-08-13T18:15:11Z,989,Lesson 5: Part 2 - Ingredients and Vocabulary
wEyKvA_O-n4,2013-08-13T18:15:11Z,881,Lesson 5: Part 3 - Cooking Instruction
nQKY3muPumw,2013-08-13T18:15:11Z,1392,Lesson 6: Part 1 - Vocabulary and Sentences
dwXBk5z5fcs,2013-08-13T18:15:11Z,1181,Lesson 6: Part 2 - Cooking Instruction
xqmEuE97KzI,2013-08-13T18:15:11Z,903,Lesson 6: Part 3 - Closing Lecture
gUEOXa57tts,2013-08-13T18:15:11Z,1354,Lesson 7: Part 1 - Opening Lecture
8bITVuu7-O8,2013-08-13T18:13:31Z,698,Lesson 7: Part 2 - Ingredients
Ph-kwY_OU30,2013-08-13T18:13:31Z,704,Lesson 7: Part 3 - Cooking Instruction
dTGVt1enLlc,2013-08-13T18:15:11Z,1066,Lesson 8: Part 1 - Opening Lecture
GPYUDm2MDX8,2013-08-13T18:13:31Z,645,Lesson 8: Part 2 - Cooking Instruction
7WrrPchS4Ec,2013-08-13T18:13:31Z,810,Lesson 9: Part 1 - Opening Lecture
CIW1T5YdBuI,2013-08-13T18:13:31Z,652,Lesson 9: Part 2 - Ingredients and Cooking Instruction
odn_rO3ao0Y,2013-08-13T18:15:11Z,704,Lesson 9 Part 3 - Food Preparation
zFFnuPvbw9Y,2013-08-13T18:15:11Z,782,Lesson 10: Part 1 - Opening Lecture
Wxk2Q3F6oDE,2013-08-13T18:13:31Z,588,Lesson 10: Part 2 - Ingredients and Cooking Instruction
IzztWOkcg4I,2013-08-13T18:13:31Z,530,Lesson 10: Part 3 - Closing Lecture
bHOpK1yQ9tI,2013-08-13T18:15:11Z,676,Lesson 10: Part 4 - A Game!
u8slUoRbeN0,2013-08-13T18:15:11Z,870,Lesson 11: Part 1 - Opening Lecture
Ot6KACafyJU,2013-08-13T18:13:31Z,664,Lesson 11: Part 2 - Ingredients and Cooking Instruction
NsrNLQ5g978,2013-08-13T18:15:12Z,564,Lesson 11: Part 3 - Closing Lecture
18Gs4SWp0_I,2013-08-13T18:13:31Z,611,Lesson 12: Part 1 - Opening and Ingredients
CKeXFjIOmZE,2013-08-13T18:13:31Z,594,Lesson 12: Part 2 - Cooking Instruction
KfmQr8gcBL0,2013-08-13T18:13:31Z,546,Lesson 12: Part 3 - Closing Lecture
qIfu7MwTBrA,2013-08-13T18:15:12Z,1163,Lesson 13: Part 1 - Opening Lecture
FfE0U3Jlkqw,2013-08-13T18:15:12Z,3861,Lesson 13: Part 2 - Ingredients and Cooking Instruction
1S_QU0PmYrU,2013-08-13T18:15:12Z,6482,Lesson 13: Part 3 - Food Preparation
IJquEYhiq_U,2019-07-12T19:16:38Z,178941,"1. Signatures, Hashing, Hash Chains, e-cash, and Motivation"
zYzEmBlJ77s,2019-07-12T19:16:37Z,70852,2. Proof of Work and Mining
0Q5IimX-AAc,2019-07-12T19:16:37Z,32648,3. Signatures
VT2o4KCEbes,2019-07-12T19:16:37Z,37585,4. Transactions and the UTXO model
1Qws70XGSq4,2019-07-12T19:16:37Z,16951,5. Synchronization Process and Pruning
mhQebe1Y4d0,2019-07-12T19:16:38Z,14969,6. Wallets and SPV
CCeq5PChvuk,2019-07-12T19:16:37Z,11423,7. Catena: Efficient Non-equivocation via Bitcoin
U2yAcsj7P_E,2019-07-12T19:16:38Z,13402,8. Forks
muwNEvhy6Po,2019-07-12T19:16:37Z,8027,"10. PoW Recap, Other Fork Types"
wXWbdiOBW5w,2019-07-12T19:16:38Z,8273,11. Fees
7o5shPC0R2k,2019-07-12T19:16:38Z,12002,12. Transaction Malleability and Segregated Witness
Hzv9WuqIzA0,2019-07-12T19:16:37Z,82786,13. Payment Channels and Lightning Network
hNR3WTboo_U,2019-07-12T19:16:37Z,12594,14. Lightning Network and Cross-chain Swaps
P6AX8KdXAts,2019-07-12T19:16:37Z,8320,15. Discreet Log Contracts
gF4Mkkhyz1Q,2019-07-12T19:16:37Z,6789,"16. MAST, Taproot, Graftroot"
BFwc2XA8rSk,2019-07-12T19:16:37Z,7052,"17. Anonymity, Coinjoin and Signature Aggregation"
UySc4jxbqi4,2019-07-12T19:16:37Z,7815,18. Confidential Transactions
mBdrvfytLDQ,2019-07-12T19:16:37Z,12757,22. Alternative Consensus Mechanisms
74_BKWR3n0k,2019-07-12T19:16:38Z,7747,23. New Directions in Crypto
yKa-KxY-YJk,2019-07-12T19:16:37Z,5743,24. zkLedger
2Y__Z_PgAxQ,2021-04-08T14:30:55Z,21412,Course overview of physics of COVID-19 transmission
K10Q4EUFE6k,2021-04-08T14:30:55Z,4569,Transfer of respiratory pathogens: Chapter 1 overview
6sXqF5pz0bs,2021-04-08T14:31:16Z,7131,Transfer of respiratory pathogens: Droplet formation
ysEeFyNjnkQ,2021-04-08T14:30:55Z,2525,Transfer of respiratory pathogens: Airborne droplets
9hdNPVEQLFE,2021-04-08T14:30:55Z,1630,Transfer of respiratory pathogens: Wells curve derivation (ASIDE)
7io-8_I6ZXA,2021-04-08T14:31:15Z,1894,Transfer of respiratory pathogens: Equilibrium size of respiratory aerosols
k_VJo1Vrl6E,2021-04-08T14:31:15Z,1568,Transfer of respiratory pathogens: Bacteria
peZLMv1Qk8A,2021-04-08T14:30:55Z,1246,Transfer of respiratory pathogens: Viruses
qjUR8WJWRgQ,2021-04-08T14:31:16Z,1224,Transfer of respiratory pathogens: Escape time of virions
t4P_zSJbods,2021-04-08T14:30:55Z,1084,Transfer of respiratory pathogens: Release of viral load from a drop (ASIDE)
nbJRDPcJTWk,2021-04-08T14:31:16Z,3474,Transfer of respiratory pathogens: Drop size–dependent infectivity (ASIDE)
71dUZmywpOM,2021-04-08T14:30:55Z,1129,Transfer of respiratory pathogens: Aerosolized pathogen deactivation
NJST-IUGBUA,2021-04-08T14:30:55Z,776,Transfer of respiratory pathogens: Viral deactivation in aerosols (ASIDE)
lFDL2Qif2vE,2021-04-08T14:31:16Z,2562,Transfer of respiratory pathogens: Modes of transmission
ZqEKYbzgz4s,2021-04-08T14:31:16Z,1372,Transfer of respiratory pathogens: Indoor airborne spreading of COVID-19
NXquyoAX1_M,2021-04-08T14:31:16Z,1608,Airborne disease transmission in a well-mixed room: Chapter 2 overview
nOW0xBef6rg,2021-04-08T14:31:16Z,1931,Airborne disease transmission in a well-mixed room: Respiration and ventilation
-Yt7LQ4k1IU,2021-04-08T14:30:55Z,1260,Airborne disease transmission in a well-mixed room: Airborne transmission rate
w6pWbzkTap4,2021-04-08T14:30:55Z,1235,Airborne disease transmission in a well-mixed room: Air filtration versus masks
Gxefx9BDCq0,2021-04-08T14:30:55Z,638,Airborne disease transmission in a well-mixed room: Sedimentation and deactivation
_sNtz_Z5MA4,2021-04-08T14:30:55Z,833,Airborne disease transmission in a well-mixed room: Drop-size distributions
Gcb0zp82BtA,2021-04-08T14:30:55Z,1541,Epidemiological models: Chapter 3 overview
eAHDiT40fkU,2021-04-08T14:30:55Z,2117,Epidemiological models: Disease spreading in a population
j--zfB6AIpo,2021-04-08T14:31:16Z,2338,Epidemiological models: Indoor disease spreading
F0sz463hx3U,2021-04-08T14:31:15Z,627,Epidemiological models: Incubation-enhanced spreading
Jd1BTtUqLBA,2021-04-08T14:30:55Z,822,Safety guideline for COVID-19: Chapter 4 overview
vQYQR8iNU-o,2021-04-08T14:31:15Z,1080,Safety guideline for COVID-19: Cumulative exposure time
fdbeCmYRVzA,2021-04-08T14:30:55Z,901,Safety guideline for COVID-19: Transmission rate
P9hTSTZAxqs,2021-04-08T14:30:55Z,1036,Safety guideline for COVID-19: Transient transmission rate
kmpde1ZIqKA,2021-04-08T14:30:55Z,591,Safety guideline for COVID-19: Steady transmission rate
_jz3HWBmruo,2021-04-08T14:30:55Z,584,Safety guideline for COVID-19: Transient aerosol buildup
hAUFAN8Ceac,2021-04-08T14:30:55Z,801,Safety guideline for COVID-19: Safety guideline as a simple formula
wfLISAzXYns,2021-04-08T14:30:55Z,1150,Safety guideline for COVID-19: Analysis of superspreading events
o75BCkQL5Co,2021-04-08T14:31:16Z,1160,Safety guideline for COVID-19: Case studies
0VppWRGt0uk,2021-04-08T14:31:15Z,700,Safety guideline for COVID-19: Role of prevalence of infection
ePKxMVfPmws,2021-04-08T14:30:55Z,591,Safety guideline for COVID-19: Risk scenarios
lo-5afXPHx0,2021-04-08T14:31:16Z,1830,Safety guideline for COVID-19: Reopening schools or businesses
Oh8aK-0N-9M,2021-04-08T14:31:16Z,2756,Safety guideline for COVID-19: Vaccination and immunity
Nt44I1OYkFw,2021-04-08T14:30:55Z,464,Beyond the well-mixed room: Chapter 5 overview
Sp6rcXifyAo,2021-04-08T14:31:16Z,1095,Beyond the well-mixed room: Forced convection
X1or8Ish5OU,2021-04-08T14:30:55Z,467,Beyond the well-mixed room: Natural convection
nyuKHTzr6xA,2021-04-08T14:31:15Z,1395,Beyond the well-mixed room: Ventilation
i_F7ndSmVGE,2021-04-08T14:31:16Z,2648,Beyond the well-mixed room: Aerosol transport
QbueCxKUUTo,2021-04-08T14:30:55Z,438,Beyond the well-mixed room: Respiratory puffs and jets
yfxD7JKUxFQ,2021-04-08T14:30:55Z,562,Beyond the well-mixed room: Turbulent jets (ASIDE)
MRdNlTEoIFE,2021-04-08T14:30:55Z,459,Beyond the well-mixed room: Short-range transmission
IJyboHTpBws,2021-04-08T14:31:16Z,2205,Beyond the well-mixed room: Airborne transmission indoors
-nAt3BJQ2xY,2021-04-08T14:30:55Z,578,Beyond the well-mixed room: Social distancing
jq7d4fE39aM,2021-04-08T14:31:17Z,4818,Course conclusion
M7oHikLia0I,2021-08-17T20:06:26Z,57815,Lesson 6 Kanji
TdcQPpHF5bo,2021-08-17T20:06:26Z,5610,Lesson 7 Kanji
Bcxyr_yBBQg,2021-08-17T20:06:26Z,4524,Lesson 8 Kanji
hRPRQVG8Tw0,2021-08-17T20:06:26Z,3259,Lesson 9 Kanji
RrPfRygcwFA,2021-08-17T20:06:26Z,6915,Lesson 10 Kanji
KJnAy6hzetw,2012-04-17T19:43:58Z,383439,"Lecture 1, Introduction | MIT RES.6.007 Signals and Systems, Spring 2011"
6xaaeop7gJ8,2011-09-07T13:16:45Z,337081,"Lecture 2, Signals and Systems: Part 1 | MIT RES.6.007 Signals and Systems, Spring 2011"
jGk3w1b7UXQ,2011-09-07T13:53:33Z,174002,"Lecture 3, Signals and Systems: Part II | MIT RES.6.007 Signals and Systems, Spring 2011"
_vyke3vF4Nk,2011-09-02T15:07:24Z,255140,"Lecture 4, Convolution | MIT RES.6.007 Signals and Systems, Spring 2011"
mC3TiBJiCsY,2012-04-17T19:43:58Z,132936,"Lecture 5, Properties of Linear, Time-invariant Systems | MIT RES.6.007 Signals and Systems"
c6jKux_RkqI,2011-09-02T16:04:33Z,85218,"Lecture 6, Systems Represented by Differential Equations | MIT RES.6.007 Signals and Systems"
nuzA75DpSuw,2011-09-06T15:42:52Z,151474,"Lecture 7, Continuous-Time Fourier Series | MIT RES.6.007 Signals and Systems, Spring 2011"
3UkGd3LK2NY,2011-09-06T15:52:34Z,98841,"Lecture 8, Continuous-Time Fourier Transform | MIT RES.6.007 Signals and Systems, Spring 2011"
D1WF9YKqf3o,2011-08-23T19:34:44Z,76749,"Lecture 9, Fourier Transform Properties | MIT RES.6.007 Signals and Systems, Spring 2011"
TkMsVwzd1C0,2011-08-23T19:50:35Z,75466,"Lecture 10, Discrete-Time Fourier Series | MIT RES.6.007 Signals and Systems, Spring 2011"
HKMY-8BqWWw,2011-08-23T19:43:37Z,62243,"Lecture 11, Discrete-Time Fourier Transform | MIT RES.6.007 Signals and Systems, Spring 2011"
P5Ce9tbK86M,2011-08-23T19:36:09Z,48863,"Lecture 12, Filtering | MIT RES.6.007 Signals and Systems, Spring 2011"
