course_id,video_number,video_id,mit_video_title,title_on_youtube,publishing_date,view_count,expected_views
102,13.0,YVHM8dSkimo,LECTURE 16: MUSIC,16. Music,2021-10-27 14:19:25+00:00,40809,34075.905174848696
102,14.0,XRdJ5mXBo8A,LECTURE 18: LANGUAGE I,18. Language I,2021-10-27 14:19:25+00:00,30776,39780.55536503329
102,15.0,pfZY5aDJazA,LECTURE 20: MENTALIZING AND THEORY OF MIND,20. Theory of Mind & Mentalizing,2021-10-27 14:19:26+00:00,78004,39971.13958702192
102,16.0,SchmVoc5NzY,LECTURE 21: BRAIN NETWORKS,21. Brain Networks,2021-10-27 14:19:25+00:00,62930,43981.109425270275
102,17.0,B4a0WdGp52g,LECTURE 24: ATTENTION AND AWARENESS,24. Attention and Awareness,2021-10-27 14:19:26+00:00,65090,111373.25659518811
103,2.0,3GC721pNRLE,2. RC CIRCUIT AND NERNST POTENTIAL,2: Resistor Capacitor Circuit and Nernst Potential - Intro to Neural Computation,2020-06-29 16:09:51+00:00,17137,19453.67857127324
103,3.0,KXnHxZdn8NU,3. NERNST POTENTIAL AND INTEGRATE AND FIRE MODELS,3: Resistor Capacitor Neuron Model - Intro to Neural Computation,2020-06-29 16:09:51+00:00,12873,15216.971042802108
103,4.0,88tKZLGOr3M,4. HODGKIN-HUXLEY MODEL PART 1,4: Hodgkin-Huxley Model Part 1 - Intro to Neural Computation,2020-06-29 16:09:51+00:00,25507,10418.463445034338
103,5.0,K1pxJVdqlxw,5. HODGKIN-HUXLEY MODEL PART 2,5: Hodgkin-Huxley Model Part 2 - Intro to Neural Computation,2020-06-29 16:10:06+00:00,10321,12663.275585361851
103,6.0,dNHqd6nGr5o,6. DENDRITES,6: Dendrites - Intro to Neural Computation,2020-06-29 16:10:07+00:00,7092,18655.85588776548
103,7.0,r1VX3WXrYUw,7. SYNAPSES,7: Synapses - Intro to Neural Computation,2020-06-29 16:09:51+00:00,5817,7877.680645067245
103,8.0,osYGG7TKcz8,8. SPIKE TRAINS,8: Spike Trains - Intro to Neural Computation,2020-06-29 16:09:51+00:00,10412,7527.047311950952
103,9.0,fCqt07IXUPI,9. RECEPTIVE FIELDS,9: Receptive Fields - Intro to Neural Computation,2020-06-29 16:10:15+00:00,8924,5073.935875528785
103,10.0,smHwRzk81b0,10. TIME SERIES,10: Time Series - Intro to Neural Computation,2020-06-29 16:10:19+00:00,9470,5591.348684827758
103,11.0,4ip-4ai6kN8,11. SPECTRAL ANALYSIS PART 1,11: Spectral Analysis Part 1 - Intro to Neural Computation,2020-06-29 16:10:12+00:00,13321,9825.228584599068
103,12.0,Hf1Ma9YkOMY,12. SPECTRAL ANALYSIS PART 2,12: Spectral Analysis Part 2 - Intro to Neural Computation,2020-06-29 16:10:11+00:00,4637,9396.969523803797
103,13.0,VQXxs59Eiak,13. SPECTRAL ANALYSIS PART 3,13: Spectral Analysis Part 3 - Intro to Neural Computation,2020-06-29 16:09:51+00:00,3137,10004.03552167309
103,14.0,5KhcA454er0,14. RATE MODELS AND PERCEPTRONS,14: Rate Models and Perceptrons - Intro to Neural Computation,2020-06-29 16:09:51+00:00,3775,4971.5155164128555
103,15.0,Oq_k8F2T1Jc,15. MATRIX OPERATIONS,15: Matrix Operations - Intro to Neural Computation,2020-06-29 16:09:51+00:00,2681,3871.781227055523
103,16.0,Yjeexoq_WAI,16. BASIS SETS,16: Basis Sets - Intro to Neural Computation,2020-06-29 16:09:51+00:00,2417,8451.00051160235
103,17.0,N-49t1j-XWY,17. PRINCIPAL COMPONENTS ANALYSIS,17: Principal Components Analysis_ - Intro to Neural Computation,2020-06-29 16:10:10+00:00,21049,3452.526977884799
103,18.0,EpPtCLkCGOk,18. RECURRENT NETWORKS,18: Recurrent Networks - Intro to Neural Computation,2020-06-29 16:09:51+00:00,4496,8448.41387153916
103,19.0,vQpo3rTwUjc,19. NEURAL INTEGRATORS,19: Neural Integrators - Intro to Neural Computation,2020-06-29 16:09:51+00:00,2804,6180.817951271032
103,20.0,gt52wUN3VrQ,20. HOPFIELD NETWORKS,20: Hopfield Networks - Intro to Neural Computation,2020-06-29 16:09:51+00:00,17894,3847.0421171230114
104,2.0,w9GJyvkHbNM,SESSION 6: SINGULAR VALUE DECOMPOSITION; ITERATIVE SOLUTIONS OF LINEAR EQUATIONS,6. Singular Value Decomposition; Iterative Solutions of Linear Equations,2017-08-17 18:52:09+00:00,4559,9218.462489003288
104,3.0,Vu_oF9tcjaA,SESSION 7: SOLUTIONS OF NONLINEAR EQUATIONS; NEWTON-RAPHSON METHOD,7. Solutions of Nonlinear Equations; Newton-Raphson Method,2017-08-17 18:52:11+00:00,19915,9046.446165330399
104,4.0,8kPUI5HoVxg,SESSION 8: QUASI-NEWTON-RAPHSON METHODS,8. Quasi-Newton-Raphson Methods,2017-08-17 18:52:17+00:00,18326,6326.969718252544
104,5.0,muFAQx5dUdU,SESSION 9: HOMOTOPY AND BIFURCATION,9. Homotopy and Bifurcation,2017-08-17 18:52:10+00:00,5381,7643.46749525449
104,6.0,SejxqXAlSec,SESSION 11: UNCONSTRAINED OPTIMIZATION; NEWTON-RAPHSON AND TRUST REGION METHODS,11. Unconstrained Optimization; Newton-Raphson and Trust Region Methods,2017-08-17 18:52:19+00:00,10305,4920.39576906427
104,7.0,PKbah48l3AU,SESSION 12: CONSTRAINED OPTIMIZATION; EQUALITY CONSTRAINTS AND LAGRANGE MULTIPLIERS,12. Constrained Optimization; Equality Constraints and Lagrange Multipliers,2017-08-17 18:52:19+00:00,12514,6302.386221480238
104,8.0,KkN_Dk3E2yw,SESSION 13: ODE-IVP AND NUMERICAL INTEGRATION 1,13. ODE-IVP and Numerical Integration 1,2017-08-17 18:52:18+00:00,4334,6670.4522092202515
104,9.0,KFq33hsMxr4,SESSION 16: ODE-IVP AND NUMERICAL INTEGRATION 4,16. ODE-IVP and Numerical Integration 4,2017-08-17 18:52:18+00:00,1103,6263.025311553014
104,10.0,DsmkIG4-hrQ,SESSION 18: DIFFERENTIAL ALGEBRAIC EQUATIONS 2,18. Differntial Algebraic Equations 2,2017-08-17 18:52:18+00:00,4138,1184.045588806868
104,11.0,LHBQ5Z4CtwA,SESSION 19: DIFFERENTIAL ALGEBRAIC EQUATIONS 3,19.  Differntial Algebraic Equations 3,2017-08-17 18:52:19+00:00,1616,2153.383469965778
104,12.0,xE9IGS-_6zo,SESSION 20: BOUNDARY VALUE PROBLEM 1,20. Boundary Value Problem 1,2017-08-17 18:52:07+00:00,7491,2695.6435766279005
104,13.0,3rIGt0GdGMY,SESSION 21: BOUNDARY VALUE PROBLEMS 2,21. Boundary Value Problems 2,2017-08-17 18:52:16+00:00,1494,1434.9871964865938
104,14.0,UZiEFO3J8mE,SESSION 22: PARTIAL DIFFERENTIAL EQUATIONS 1,22. Partial Differential Equations 1,2017-08-17 18:52:12+00:00,55857,2792.330628531638
104,15.0,u72VF_VDp2k,SESSION 25: REVIEW SESSION,25. Review Session,2017-08-17 18:52:07+00:00,441,9638.160820190733
104,16.0,M19mzHT8JM4,SESSION 26: PARTIAL DIFFERENTIAL EQUATIONS 2,26. Partial Differential Equations 2,2017-08-17 18:52:08+00:00,2300,1890.2777899931718
104,17.0,WVAfgCmFonU,SESSION 27: PROBABILITY THEORY 2,27. Probability Theory 2,2017-08-17 18:52:11+00:00,2309,2125.7494124856908
104,18.0,VMyJ_v3K0Tw,SESSION 28: MODELS VS. DATA 1,28. Models vs. Data 1,2017-08-17 18:52:12+00:00,956,2120.3138337852834
104,19.0,4RSQTqPjOLw,SESSION 30: MODELS VS. DATA 3,30. Models vs. Data 3,2017-08-17 18:52:17+00:00,462,1880.9835558547068
104,20.0,uOPuBNtv6Fk,SESSION 33: MONTE CARLO METHODS 2,33. Monte Carlo Methods 2,2017-08-17 18:52:09+00:00,2865,949.8891195438841
104,21.0,42TkHA__6bk,SESSION 34: STOCHASTIC CHEMICAL KINETICS 1,34. Stochastic Chemical Kinetics 1,2017-08-17 18:52:16+00:00,2264,1289.2220495798745
104,22.0,geVT3JYHeqI,SESSION 35: STOCHASTIC CHEMICAL KINETICS 2,35. Stochastic Chemical Kinetics 2,2017-08-17 18:52:10+00:00,672,1867.702457901516
104,23.0,We570M74cXE,SESSION 36: FINAL LECTURE,36. Final Lecture,2017-08-17 18:52:11+00:00,1026,1213.8360640024139
105,2.0,It2ggiEoIoI,"LECTURE 2: CAMILO JOSE VERGARA, MARCH 13, 2006",Lec 2 | MIT 11.309J Sensing Place: Photography as Inquiry,2008-05-28 17:37:42+00:00,6322,7369.974242534229
105,3.0,Fxy3tsWDcpY,"LECTURE 3: LEWIS WATTS, MARCH 20, 2006",Lec 3 | MIT 11.309J Sensing Place: Photography as Inquiry,2008-05-28 16:41:42+00:00,5169,4920.305927414653
105,4.0,vvsFk4u_FeU,"LECTURE 4: WENDY EWALD, APRIL 3, 2006",Lec 4 | MIT 11.309J Sensing Place: Photography as Inquiry,2008-05-28 16:52:50+00:00,5461,3584.147615757301
105,5.0,H1k6JN63JTo,"LECTURE 5: STEVEN MOGA, WILL STEACY, AND LAWRENCE VALE, APRIL 10, 2006",Lec 5 | MIT 11.309J Sensing Place: Photography as Inquiry,2008-05-28 16:40:15+00:00,4081,4290.037277416004
105,6.0,ptjKegETGuA,"LECTURE 6: MARTIN KRIEGER, APRIL 24, 2006",Lec 6 | MIT 11.309J Sensing Place: Photography as Inquiry,2008-05-28 16:55:56+00:00,2224,3071.5034377398983
105,7.0,Zk91WpvA0-c,"LECTURE 7: LESLIE TUTTLE, MAY 1, 2006",Lec 7 | MIT 11.309J Sensing Place: Photography as Inquiry,2008-05-28 16:59:55+00:00,2529,2071.5338423681037
105,8.0,r9PqDkaGGcU,"LECTURE 8: ANNE WHISTON SPIRN, MAY 8, 2006",Lec 8 | MIT 11.309J Sensing Place: Photography as Inquiry,2008-05-28 16:50:13+00:00,3911,1814.8120424678064
111,2.0,0QJRG7e2PPk,WEEK 5: URBAN UTOPIAS,Lec 5 | MIT 11.949 11.949 City Visions: Past and Future,2008-05-19 16:47:13+00:00,3594,3845.497243961794
111,3.0,HmqzZ-lb5zk,"WEEK 11: SCALES OF AGENCY IN A GLOBAL WORLD: INDIVIDUALS, CITIES, NATIONS, AND BEYOND",Lec 11 | MIT 11.949 11.949 City Visions: Past and Future,2008-05-19 16:13:22+00:00,1018,2575.820375682493
111,4.0,DWYDS3dFNLg,WEEK 13: CONSIDERING JERUSALEM,Lec 13 | MIT 11.949 11.949 City Visions: Past and Future,2008-05-19 16:12:24+00:00,917,949.9046393374091
113,2.0,IxaTNJh9rXA,LECTURE 2: THE PRACTICE OF REFLECTION,2. The Practice of Reflection,2012-06-05 21:31:56+00:00,5225,7435.860812685707
113,3.0,AZVum94i7R0,LECTURE 3: WAYS OF KNOWLEDGE GENERATION,3. Ways of Knowledge Generation,2012-06-05 21:31:53+00:00,2639,5373.823259097979
113,4.0,9QVLu0n_bzg,"LECTURE 4: THEORIES, KNOWLEDGE AND PRACTICE","4. Theories, Knowledge and Practice",2012-06-05 21:31:53+00:00,2282,1994.161084971907
113,5.0,SsHQjxYJI94,LECTURE 5: VIRTUAL WORLDS AND THEIR ROLE IN CREATIVE WORK,5. Virtual Worlds and Their Role in Creative Work,2012-06-05 21:31:53+00:00,1038,1961.7459914445851
113,6.0,MqJW8ABqDpA,"LECTURE 6: FRAMES, PERCEPTIONS AND INTERPRETATIONS","6. Frames, Perceptions and Interpretations",2012-06-05 21:31:53+00:00,909,1110.8659756658258
113,7.0,AivFineIBqA,LECTURE 7: REFRAMING FOR RESOLVING INTRACTABLE CONTROVERSIES,7. Reframing for Resolving Intractable Controversies,2012-06-05 21:31:52+00:00,795,1542.6181631090833
113,8.0,yffHXdEQO08,LECTURE 8: REFRAMING FOR STRATEGIC CREATIVITY,8. Reframing for Strategic Creativity,2012-06-05 21:31:52+00:00,1708,888.2875043649782
113,9.0,VE-QUqS7ohs,LECTURE 9: CONCEPTUAL LEARNING,9. Conceptual Learning,2012-06-05 21:31:57+00:00,3189,2210.6406695386604
113,10.0,WbQYpeXWKHI,LECTURE 10: FRONTIERS OF SCHÖN'S APPROACH AND ITS RELEVANCE IN THE 21ST CENTURY,10. Frontiers of Schön's Approach and Its Relevance in the 21st Century,2012-06-05 21:31:52+00:00,2662,1771.0515467394528
116,2.0,tCKk22kaZi4,LECTURE 2: PREFERENCE AND UTILITY FUNCTIONS,2. Preferences and Utility Functions,2020-07-16 23:01:21+00:00,685736,446333.30570659466
116,3.0,jHEPQpSKdbg,LECTURE 3: BUDGET CONSTRAINTS AND CONSTRAINED CHOICE,3. Budget Constraints and Constrained Choice,2020-07-16 23:01:38+00:00,248052,439750.5847381537
116,4.0,x0scPosOsoI,LECTURE 4: DEMAND CURVES AND INCOME/SUBSTITUTION EFFECTS,4. Demand Curves and Income/Substitution Effects,2020-07-16 23:01:21+00:00,161654,195015.877943575
116,5.0,ftmvsahQ6Wo,LECTURE 5: PRODUCTION THEORY,5. Production Theory,2020-07-16 23:01:20+00:00,227954,176466.09506760168
116,6.0,TSYNHb6YBEE,LECTURE 6: COSTS,6. Costs,2020-07-16 23:01:44+00:00,113024,140344.34142946283
116,7.0,BNy84DCRxzo,LECTURE 7: COMPETITION I,7. Competition I,2020-07-16 23:01:20+00:00,74053,143577.94019836618
116,8.0,F0ulAkrfvzo,LECTURE 8: COMPETITION II,8. Competition II,2020-07-16 23:01:44+00:00,45846,57532.73315808281
116,9.0,1UtJGRojmIg,LECTURE 9: SUPPLY AND DEMAND & CONSUMER/PRODUCER SURPLUS,9. Supply and Demand & Consumer/Producer Surplus,2020-07-16 23:01:40+00:00,59078,45213.65427594698
116,10.0,PC3qooaF5Xs,LECTURE 10: WELFARE ECONOMICS,10. Welfare Economics,2020-07-16 23:01:21+00:00,74028,45435.02518573937
116,11.0,FJVOh57UxL8,LECTURE 11: MONOPOLY I,11. Monopoly I,2020-07-16 23:01:33+00:00,65858,56198.340283756326
116,12.0,ufrYzoR_4xE,LECTURE 12: MONOPOLY II,12. Monopoly II,2020-07-16 23:01:21+00:00,32311,185616.74209205052
116,13.0,0kA91PvS3sk,LECTURE 13: OLIGOPOLY,13. Oligopoly,2020-07-16 23:01:39+00:00,57317,38224.79752075675
116,14.0,oFL2Hxqg7eo,LECTURE 14: OLIGOPOLY II,14. Oligopoly II,2020-07-16 23:01:20+00:00,30080,52863.6596084613
116,15.0,6XhkCU8Rw_0,LECTURE 15: INPUT MARKETS I—LABOR MARKET,15. Input Markets I—Labor Market,2020-07-16 23:01:20+00:00,36780,41363.53404183589
116,16.0,RnN2rgCrIzs,LECTURE 16: INPUT MARKETS II—LABOR AND CAPITAL,16. Input Markets II—Labor and Capital,2020-07-16 23:01:50+00:00,23757,41253.4616922599
116,17.0,BUnUOv_INyM,LECTURE 17: MAKING CHOICES OVER TIME,17. Making Choices Over Time,2020-07-16 23:01:43+00:00,22423,30329.49471014364
116,18.0,B6wI0CE4GjM,LECTURE 18: INCREASING SAVINGS & INTRODUCTION TO TRADE,18. Increasing Savings & Introduction to Trade,2020-07-16 23:01:44+00:00,25418,28352.90137323552
116,19.0,DxXB8Q5AWvw,LECTURE 19: INTERNATIONAL TRADE: WELFARE AND POLICY,19. International Trade: Welfare and Policy,2020-07-16 23:01:39+00:00,44150,26714.833138705628
116,20.0,a9Uz7tXETq4,LECTURE 20: UNCERTAINTY,20. Uncertainty,2020-07-16 23:01:39+00:00,41858,43124.13688096769
116,21.0,osaVeUBA0Qk,LECTURE 21: EFFICIENCY AND EQUITY,21. Efficiency and Equity,2020-07-16 23:01:20+00:00,25685,35303.081860006685
116,22.0,BF1ZtGIjTik,LECTURE 22: GOVERNMENT REDISTRIBUTION AND TAXATION,22. Government Redistribution and Taxation,2020-07-16 23:01:48+00:00,25290,35750.55550548456
116,23.0,ZLnj2cnCPGE,LECTURE 23: MARKET FAILURES I: EXTERNALITIES,23. Market Failures I: Externalities,2020-07-16 23:01:41+00:00,28285,31205.71303115834
116,24.0,hm5zqBPsRJM,LECTURE 24: MARKET FAILURES II: INFORMATIONAL ASYMMETRY,24. Market Failures II: Informational Asymmetry,2020-07-16 23:01:32+00:00,32331,34749.48625312895
116,25.0,jsiCft5v2dk,LECTURE 25: HEALTH ECONOMICS,25. Health Economics,2020-07-16 23:01:20+00:00,65166,32624.936301432783
119,2.0,lD_73cro7wc,LECTURE 2: INTRODUCTION AND OVERVIEW II,Lecture 2: Introduction and Overview II,2021-09-27 21:21:37+00:00,20087,67170.46394686238
119,3.0,UbRlSqmN4uM,LECTURE 3: TIME PREFERENCES (THEORY) I,Lecture 3: Time Preferences (Theory) I,2021-09-27 21:21:37+00:00,14751,13608.898766908738
119,4.0,_iNqssktTto,LECTURE 4: TIME PREFERENCES (THEORY) II,Lecture 4: Time Preferences (Theory) II,2021-09-27 21:21:37+00:00,8543,12702.306321005035
119,5.0,bBOBSC16NLU,LECTURE 5: TIME PREFERENCES (APPLICATIONS) I,Lecture 5: Time Preferences (Applications) I,2021-09-27 21:21:38+00:00,8385,8280.298853585306
119,6.0,8WhNaFsFC8I,LECTURE 6: TIME PREFERENCES (APPLICATIONS) II,Lecture 6: Time Preferences (Applications) II,2021-09-27 21:21:37+00:00,5169,9640.466284985792
119,7.0,pwFsPEPPUGU,LECTURE 7: RISK PREFERENCES I,Lecture 7: Risk Preferences I,2021-09-27 21:21:38+00:00,10400,6665.7462490550715
119,8.0,Lhtf6jFM8Vo,LECTURE 8: RISK PREFERENCES II,Lecture 8: Risk Preferences II,2021-09-27 21:21:37+00:00,3418,6587.025845187196
119,9.0,SC8K6gNAIL4,LECTURE 9: REFERENCE-DEPENDENT PREFERENCES,Lecture 9: Reference-Dependent Preferences,2021-09-27 21:21:37+00:00,3464,4618.059132846632
119,10.0,JXRd60knm-A,LECTURE 10: SOCIAL PREFERENCES I,Lecture 10: Social Preferences I,2021-09-27 21:21:37+00:00,3848,2945.206682707142
119,11.0,S6JHQ3-bsHk,LECTURE 11: SOCIAL PREFERENCES II,Lecture 11: Social Preferences II,2021-09-27 21:21:37+00:00,3096,3574.8649754848793
119,12.0,l7mu7-YNSg0,LECTURE 12: SOCIAL PREFERENCES III,Lecture 12: Social Preferences III,2021-09-27 21:21:37+00:00,2290,4521.183247889847
119,13.0,K7QVIqV2QMk,LECTURE 13: SOCIAL PREFERENCES IV,Lecture 13: Social Preferences IV,2021-09-27 21:21:37+00:00,2159,3039.7452700518606
119,14.0,ik1gdNwHLiY,MID-TERM REVIEW,Mid-Term Review,2021-09-27 21:21:37+00:00,2007,2643.989645891641
119,15.0,szy8tLyFS-Q,LECTURE 14: LIMITED ATTENTION,Lecture 14: Limited Attention,2021-09-27 21:21:37+00:00,2618,2129.176963571379
119,16.0,j9Zeole0bYg,LECTURE 15: UTILITY FROM BELIEFS; LEARNING I,Lecture 15: Utility from Beliefs; Learning I,2021-09-27 21:21:37+00:00,2004,2948.1760096172993
119,17.0,qk0mVzI1L78,LECTURE 16: UTILITY FROM BELIEFS; LEARNING II,Lecture 16: Utility from Beliefs; Learning II,2021-09-27 21:21:37+00:00,1713,2433.4016635226117
119,18.0,3UTfFMTqH70,"LECTURE 17: STATE-DEPENDENT PREFERENCES, PROJECTION, AND ATTRIBUTION BIAS","Lecture 17: State-Dependent Preferences, Projection, and Attribution Bias",2021-09-27 21:21:37+00:00,2570,2079.804102334502
119,19.0,5C-Wp6sL8lg,"LECTURE 18: GENDER, DISCRIMINATION, AND IDENTITY","Lecture 18: Gender, Discrimination, and Identity",2021-09-27 21:21:37+00:00,2829,2681.07051800718
119,20.0,S-BaPQR1ZRU,"LECTURE 19: DEFAULTS, NUDGES, AND FRAMES","Lecture 19: Defaults, Nudges, and Frames",2021-09-27 21:21:37+00:00,1555,3451.819256497959
119,21.0,Z0vdSf8m13k,LECTURE 20: MALLEABILITY AND INACCESSIBILITY OF PREFERENCES,Lecture 20: Malleability and Inaccessibility of Preferences,2021-09-27 21:21:37+00:00,2315,3004.661393271199
119,22.0,Re2lkF0vgQw,LECTURE 21: POVERTY THROUGH THE LENS OF PSYCHOLOGY,Lecture 21: Poverty through the Lens of Psychology,2021-09-27 21:21:37+00:00,3127,2913.1785352060833
119,23.0,_LJnCFFyF-M,LECTURE 22: HAPPINESS AND MENTAL HEALTH,Lecture 22: Happiness and Mental Health,2021-09-27 21:21:37+00:00,3943,3175.816958549291
119,24.0,UI4Hjug3rEc,LECTURE 23: POLICY WITH BEHAVIORIAL AGENTS,Lecture 23: Policy with Behaviorial Agents,2021-09-27 21:21:37+00:00,2155,4228.960460439262
120,2.0,7y67IP6XTPc,LECTURE 2: WHAT IS A POVERTY TRAP?,2. What is a Poverty Trap?,2013-02-11 15:42:55+00:00,357285,42182.46837890553
120,3.0,U1g_-FzqUXc,LECTURE 3: SOCIAL EXPERIMENTS: WHY AND HOW?,3. Social Experiments: Why and How?,2013-02-11 15:42:55+00:00,24820,136570.37833701127
120,4.0,FQZN92nEC0Q,LECTURE 5: IS THERE A NUTRITION-BASED POVERTY TRAP?,5. Is There a Nutrition-Based Poverty Trap?,2013-02-11 15:42:55+00:00,15713,45848.34170423712
120,5.0,qAS8Kh2pz9o,LECTURE 6: NUTRITION: THE HIDDEN TRAPS,6. Nutrition: The Hidden Traps,2013-02-11 15:42:55+00:00,9059,13667.988611871668
120,6.0,b0VOqHiq5zU,LECTURE 8: HEALTH: LOW HANGING FRUIT?,8. Health: Low Hanging Fruit?,2013-02-11 15:42:55+00:00,5452,16269.303343136358
120,7.0,qgA-JxgtjZg,LECTURE 9: EDUCATION: SETTING THE STAGE,9. Education: Setting the Stage,2013-02-11 15:42:55+00:00,7973,18167.712465887176
120,8.0,klz2SdQorbA,LECTURE 10: IS IT POSSIBLE TO DELIVER QUALITY EDUCATION TO THE POOR-THE PRATHAM-JPAL PARTNERSHIP,10. Is It Possible to Deliver Quality Education to the Poor-The Pratham-JPAL Partnership,2013-02-11 15:42:55+00:00,8269,15680.796129356733
120,9.0,quATCFNpM50,LECTURE 11: EDUCATION: THE MAN MADE TRAP,11. Education: The Man Made Trap,2013-02-11 15:42:55+00:00,187280,9789.305743653065
120,10.0,vE3v2HtAQto,LECTURE 12: (SOMEWHAT) UN-ORTHODOX FINDINGS ON THE FAMILY,12. (Somewhat) Un-Orthodox Findings on the Family,2013-02-11 15:42:55+00:00,8479,39248.901297030934
120,11.0,GdHqomimt8c,LECTURE 13: HOW DO FAMILIES DECIDE?,13. How Do Families Decide?,2013-02-11 15:42:55+00:00,5588,13240.845244925418
120,12.0,jXU0OeAaHn8,LECTURE 14: GENDER DISCRIMINATION,14. Gender Discrimination,2013-02-11 15:42:55+00:00,27271,11274.5396483672
120,13.0,LERsET25_l0,LECTURE 15: RISK AND INSURANCE,15. Risk and Insurance,2013-02-11 15:42:56+00:00,21621,16942.261230251886
120,14.0,kvmrpgEReX8,LECTURE 16: INSURANCE,16. Insurance,2013-02-11 15:42:56+00:00,9666,24839.81627521038
120,15.0,Yh6r3I821ng,LECTURE 17: THE (NOT SO SIMPLE) ECONOMICS OF LENDING TO THE POOR,17. The (Not So Simple) Economics of Lending to the Poor,2013-02-11 15:42:56+00:00,15798,11307.253189013873
120,16.0,ZaN3W5as42s,LECTURE 19: THE PROMISE AND PERILS OF MICROFINANCE,19. The Promise and Perils of Microfinance,2013-02-11 15:42:56+00:00,4768,13404.106643580035
120,17.0,nc7dDE4_3zs,LECTURE 20: SAVINGS,20. Savings,2013-02-11 15:42:56+00:00,860330,10686.77696619718
120,18.0,p5ro4x1r16Q,LECTURE 21: SAVINGS 2,21. Savings 2,2013-02-11 15:42:56+00:00,20935,41328.89531621442
120,19.0,xuAD_a1OuNo,LECTURE 22: ENTREPRENEURS AND WORKERS,22. Entrepreneurs and Workers,2013-02-11 15:42:56+00:00,104669,13257.92504475473
120,20.0,LLdc7VyZHt4,"LECTURE 24: POLICIES, POLITICS: CAN EVIDENCE PLAY A ROLE IN THE FIGHT AGAINST POVERTY?","24. Policies, Politics: Can Evidence Play a Role in the Fight Against Poverty?",2013-02-11 15:42:56+00:00,8460,19986.95844977232
120,21.0,FLwiEHSEQt8,"LECTURE 25: POLICIES, POLITICS: CAN EVIDENCE PLAY A ROLE IN THE FIGHT AGAINST POVERTY?, CONT.","25. Policies, Politics: Can Evidence Play a Role in the Fight Against Poverty?, cont.",2013-02-11 15:42:56+00:00,4506,11892.850384522106
120,22.0,6RbIUZ-ZvZs,LECTURE 26: FIVE THOUGHTS IN PLACE OF A SWEEPING CONCLUSION,26. Five Thoughts in Place of a Sweeing Conclusion,2013-02-11 15:42:56+00:00,3648,21026.5722917386
121,2.0,MR_Dwrf9yII,LECTURE 2: MICRO-FOUNDED MACRO MODELS,2. Micro-Founded Macro Models,2014-03-06 21:06:37+00:00,19141,34902.754671019764
121,3.0,Q0Ponv0DBXU,"LECTURE 3: GROWTH, TFP, AND INEQUALITY","3. Growth, TFP, and Inequality",2014-03-06 21:06:44+00:00,10659,15363.364154134348
121,4.0,ekWxanQrsz4,"LECTURE 4: GROWTH, TFP, DOMESTIC AND INTERNATIONAL CAPITAL FLOWS","4. Growth, TFP, Domestic and International Capital Flows",2014-03-06 21:06:53+00:00,5685,11473.336567698228
121,5.0,AW3a2ECNFlE,LECTURE 5: MEASUREMENT IN DEVELOPMENT,5. Measurement in Development,2014-03-06 21:07:00+00:00,6115,5551.263548304358
121,6.0,IVm21JGcwFo,LECTURE 6: INSURANCE,6. Insurance,2014-03-06 21:07:07+00:00,4760,6026.161084193788
121,7.0,h6Ok8CNVOaE,LECTURE 7: CAPITAL ASSET PRICING,7. Capital Asset Pricing,2014-03-06 21:07:12+00:00,10119,5553.236619352684
121,8.0,-CASb3VeZRg,LECTURE 8: MACRO APPROACHES TO CONSUMPTION SMOOTHING AND RISK SHARING,8. Macro Approaches to Consumption Smoothing and Risk Sharing,2014-03-06 21:07:18+00:00,5130,6420.970728484425
121,9.0,w7aOU0ZAJp0,LECTURE 9: LABOR AND DEVELOPMENT,9. Labor and Development,2014-03-06 21:07:25+00:00,6237,6641.427173239877
121,10.0,BrvMZf2jaso,LECTURE 10: DYNAMIC FINANCIAL CONSTRAINTS,10. Dynamic Financial Constraints,2014-03-06 21:07:33+00:00,4806,5506.943494562337
121,11.0,ONO1anWuNOk,LECTURE 11: EVALUATION OF A LARGE SCALE MICROFINANCE EXPERIMENT,11. Evaluation of a Large Scale Microfinance Experiment,2014-03-06 21:07:39+00:00,3787,7034.693643835301
121,12.0,M7zTtKAbRn4,LECTURE 12: FROM REDUCED FORM TO STRUCTURAL EVALUATION,12. From Reduced Form to Structural Evaluation,2014-03-06 21:07:45+00:00,9093,5408.670960628176
122,2.0,2wGduvHRck4,LECTURE 2: COMPARATIVE ENERGY SYSTEMS,2. Comparative Energy Systems,2013-03-29 15:06:17+00:00,15057,19556.098407156904
122,3.0,XJdqfhuqLJA,LECTURE 3: U.S. ENERGY PROBLEMS,3. U.S. Energy Problems,2013-03-29 15:06:17+00:00,10306,7807.870297617775
122,4.0,LoXGM05lqKc,LECTURE 4: THE MARKET AND THE STATE,4. The Market and The State,2013-03-29 15:06:17+00:00,7736,9961.207995655279
